conversation_id,conversation_topic,chat_type,domain,conv_has_task,is_task_evidence,message_id,message_index,from_user,content,has_task,task_sub_class,task_type,is_important,attribution,assignee,edge_case,notes
bdc4a471-564c-43b1-9a9e-36b4bc03244b,Q1 Sales Quarterly Business Review,Meeting,Sales,True,False,57e1e2d2-4bbf-4feb-b4e2-beb22dfd10db,10,sofiarodriguez,I'll accelerate outreach on the top 5 upside deals and have the forecast to you by Thursday.,False,Neither,,False,,,self_assigned_commitment,Commitment — sender commits with accelerated timeline
bdc4a471-564c-43b1-9a9e-36b4bc03244b,Q1 Sales Quarterly Business Review,Meeting,Sales,True,True,e3e639c6-297b-4703-9af5-94d687b4c2ab,11,racheltorres,I'd also recommend we review the discount approval process. Some deals are taking 2 weeks to get pricing approved. That's killing deal velocity.,True,RfA,Action Request,False,Unassigned,,recommendation_as_task_no_assignee,Recommendation framed as task but no specific assignee
bdc4a471-564c-43b1-9a9e-36b4bc03244b,Q1 Sales Quarterly Business Review,Meeting,Sales,True,True,9c41f6bb-306a-43f3-87f9-2eb9b7698c6b,12,sarahmitchell,"Good point. @Michael, @Rachel — work together to streamline the discount approval process. I want a proposal by end of month.",True,RfA,Delegation,True,Explicit,michaelchen|racheltorres,,Multi-assignee delegation with deadline
bdc4a471-564c-43b1-9a9e-36b4bc03244b,Q1 Sales Quarterly Business Review,Meeting,Sales,True,False,e19faa79-c1df-42fb-b9ad-212ea766a3df,13,michaelchen,Will do.,False,Neither,,False,,,,Acknowledgment
bdc4a471-564c-43b1-9a9e-36b4bc03244b,Q1 Sales Quarterly Business Review,Meeting,Sales,True,False,316f2d81-7ba9-46e1-aade-fdc75084382c,14,racheltorres,I'll schedule time with Michael next week.,False,Neither,,False,,,,Acknowledgment + commitment
1b633456-5eb3-4c51-a928-163b5cff4af4,At-Risk Account Reviews,OneOnOne,Customer Success,True,True,83114587-6fe6-4baa-ad19-d6d964630a51,0,mariasantos,"Derek, following up on the GreenTech Support case. Did they accept our remediation plan?",True,RfK,Follow-up,False,Implicit,derekjohnson,,Follow-up on prior conversation
1b633456-5eb3-4c51-a928-163b5cff4af4,At-Risk Account Reviews,OneOnOne,Customer Success,True,False,71878f28-192b-4bdf-8bc6-874f5771fa41,1,derekjohnson,Partially. They're OK with the process changes but still unhappy about the response time SLA. They want 1-hour response instead of 4-hour for P1 issues.,False,Neither,,False,,,,Status update — informational
1b633456-5eb3-4c51-a928-163b5cff4af4,At-Risk Account Reviews,OneOnOne,Customer Success,True,True,8e3bc848-6e53-4a9b-b155-44094a02780d,2,mariasantos,Can we realistically offer 1-hour response for their tier?,True,RfK,Question,False,Implicit,derekjohnson,,Question about operational feasibility
1b633456-5eb3-4c51-a928-163b5cff4af4,At-Risk Account Reviews,OneOnOne,Customer Success,True,True,4a0a4923-8660-4c98-b8de-7f398d3875d1,3,derekjohnson,Not with current staffing. We'd need an additional after-hours support engineer. That's a budget conversation with Rachel.,False,Neither,,True,,,,Blocker — budget dependency. Important due to churn risk.
1b633456-5eb3-4c51-a928-163b5cff4af4,At-Risk Account Reviews,OneOnOne,Customer Success,True,True,7e3a8f75-bcb9-4e59-a632-f2c27243f09d,4,mariasantos,"OK, I'll raise it with Rachel. Meanwhile — any update on the NovaCorp onboarding? They were supposed to go live last week.",True,RfK,Follow-up,False,Implicit,derekjohnson,,Second follow-up on different account
1b633456-5eb3-4c51-a928-163b5cff4af4,At-Risk Account Reviews,OneOnOne,Customer Success,True,False,fc90db74-4251-44b7-bdf4-e7da26084a12,5,derekjohnson,NovaCorp is delayed. Their IT team hasn't completed the SSO integration. I've been chasing them but they keep rescheduling.,False,Neither,,False,,,,Status update — informational
1b633456-5eb3-4c51-a928-163b5cff4af4,At-Risk Account Reviews,OneOnOne,Customer Success,True,False,7572a0d2-5ab7-45c9-b61b-676c2dbb1cf0,6,mariasantos,"That's been going on for 3 weeks now. Can you escalate to their project sponsor? If they don't go live soon, we risk losing the implementation window.",False,Neither,,True,,,,Action request + risk of losing implementation → Important
1b633456-5eb3-4c51-a928-163b5cff4af4,At-Risk Account Reviews,OneOnOne,Customer Success,True,False,88a5d0aa-675b-4b96-b77b-8ef4e4655ca9,7,derekjohnson,Good idea. I'll send a formal email to their VP of IT today.,False,Neither,,False,,,self_assigned_commitment,Commitment — sender commits
1b633456-5eb3-4c51-a928-163b5cff4af4,At-Risk Account Reviews,OneOnOne,Customer Success,True,True,309bdff2-209f-4388-a465-86c73e052527,8,mariasantos,Thanks. And circle back with me once you hear from them so I can update the leadership report.,True,RfA,Action Request,False,Implicit,derekjohnson,,Action request — report back
1b633456-5eb3-4c51-a928-163b5cff4af4,At-Risk Account Reviews,OneOnOne,Customer Success,True,True,00c392ec-261f-4090-b542-75b120f93349,9,derekjohnson,Will do.,False,Neither,,False,,,,Acknowledgment
e99d6ef0-ecc2-4890-ac47-63c84395a621,Office Move Planning,Group,Operations,True,True,e934b77f-ae7e-4709-bd64-5530be89c828,0,daniellewright,Hi team — we've confirmed the office move to the new building on March 15. Department heads need to submit their space requirements by end of this week.,True,RfA,Action Request,True,Broadcast,,,Broadcast task with deadline — Important due to office move logistics
e99d6ef0-ecc2-4890-ac47-63c84395a621,Office Move Planning,Group,Operations,True,False,6bf5dcb1-7f79-4ccd-bc58-a3bed6e2c724,1,alexkumar,How many sq ft per person are we budgeting? Engineering needs more space for hardware labs.,False,Neither,,False,,,,Question to the announcer
e99d6ef0-ecc2-4890-ac47-63c84395a621,Office Move Planning,Group,Operations,True,False,8d56d3fe-cc6f-4863-9238-7d77373adeeb,2,daniellewright,Standard is 120 sqft per person. Labs are separate — submit that as a special request with justification.,False,Neither,,False,,,,Informational — answering
e99d6ef0-ecc2-4890-ac47-63c84395a621,Office Move Planning,Group,Operations,True,False,714998b4-cbfe-43d8-8069-51f66d6f3b3f,3,kevinzhang,Do we have the budget numbers for the move? Rachel asked me to track it.,False,Neither,,False,,,,Question about budget
e99d6ef0-ecc2-4890-ac47-63c84395a621,Office Move Planning,Group,Operations,True,False,281d72ee-0e3f-4aa1-bbc2-6228d533292d,4,daniellewright,Total budget is $450K. I'll send you the breakdown.,False,Neither,,False,,,self_assigned_commitment,Commitment — will send breakdown
e99d6ef0-ecc2-4890-ac47-63c84395a621,Office Move Planning,Group,Operations,True,True,f98ff38f-a06f-46ba-a21b-09b87871d28f,5,amandafoster,Make sure the new lease agreement is finalized before we start any physical move prep. I'm still reviewing clause 12.,True,RfA,Action Request,True,Unassigned,,legal_gate_no_assignee,Legal gating requirement — Important. 'Make sure' is directed at group.
e99d6ef0-ecc2-4890-ac47-63c84395a621,Office Move Planning,Group,Operations,True,True,9942478e-e97b-4ccf-97cd-9f485dae7d54,6,laurakim,Do we need to communicate the move to customers? Some of them visit our office.,True,RfK,Question,False,Unassigned,,question_implies_task,Question that implies a potential task but is genuinely asking IF it's needed
e99d6ef0-ecc2-4890-ac47-63c84395a621,Office Move Planning,Group,Operations,True,True,40acbc6e-791d-43e3-a02f-acc4b14dba4e,7,daniellewright,"Good point. Yes, we should. @Laura, can you draft customer communication? And @Amanda, when will clause 12 be resolved?",True,RfA,Delegation,False,Explicit,laurakim|amandafoster,,Multi-assignee — delegation to Laura + follow-up to Amanda (2 asks in 1 message)
e99d6ef0-ecc2-4890-ac47-63c84395a621,Office Move Planning,Group,Operations,True,True,1ce8d787-b33a-4269-a198-7452581dbe07,8,laurakim,"Sure, I'll draft something by Wednesday.",False,Neither,,False,,,,Acknowledgment + commitment
e99d6ef0-ecc2-4890-ac47-63c84395a621,Office Move Planning,Group,Operations,True,False,29c4377f-cb80-4248-8549-6303fa2f09bb,9,amandafoster,Hoping by end of week. The landlord's legal team has been slow to respond.,False,Neither,,False,,,,Status update — informational
e99d6ef0-ecc2-4890-ac47-63c84395a621,Office Move Planning,Group,Operations,True,False,43f330ca-c589-42c3-b330-4d2228ecfb48,10,alexkumar,"Thanks for organizing this, Danielle. 👏",False,Neither,,False,,,,Social / appreciation — no task
e253ca08-4237-4312-9a48-124d0267e3a0,Quick Ask,OneOnOne,Engineering,False,False,c2194f8a-f304-48e3-ae48-dd3a8537c231,0,alexkumar,James — what's the SSH key for the staging jumpbox? I need to debug something.,False,Neither,,False,,,,Simple knowledge request
e253ca08-4237-4312-9a48-124d0267e3a0,Quick Ask,OneOnOne,Engineering,False,False,ae7e62d0-be5f-4fee-a51b-ff5b77b4d465,1,jameswilson,Check 1Password — it's in the 'Staging Infra' vault. Key name is 'jumpbox-staging-2026'.,False,Neither,,False,,,,Answer — informational
e253ca08-4237-4312-9a48-124d0267e3a0,Quick Ask,OneOnOne,Engineering,False,False,6bceea89-86c0-4cbb-97bb-a6c6171df2d9,2,alexkumar,Found it. Thanks!,False,Neither,,False,,,,Acknowledgment
3375dd7f-0abd-4550-9ab0-1a29a1407849,Meeting Room,OneOnOne,Operations,False,False,b82ccf18-452f-4bc4-99e5-0b10269f60b7,0,laurakim,"Danielle, is the Cascade room available tomorrow from 2-3 PM?",False,Neither,,False,,,,Availability check for resource
3375dd7f-0abd-4550-9ab0-1a29a1407849,Meeting Room,OneOnOne,Operations,False,False,9af19f6b-3eb0-412f-ac17-a780272ecd20,1,daniellewright,"Let me check... it's booked at 2, but free from 2:30 onward. Want me to book it for 2:30-3:30?",False,Neither,,False,,,,Counter-offer with confirmation request
3375dd7f-0abd-4550-9ab0-1a29a1407849,Meeting Room,OneOnOne,Operations,False,False,11a36078-1bf6-494d-8dbf-477a722c5b4b,2,laurakim,2:30 works. Yes please!,False,Neither,,False,,,,Confirmation — informational
3375dd7f-0abd-4550-9ab0-1a29a1407849,Meeting Room,OneOnOne,Operations,False,False,c96636be-22dd-4f6c-aa70-af9eeff07f28,3,daniellewright,Done! Invite sent.,False,Neither,,False,,,,Completed action — no task
3375dd7f-0abd-4550-9ab0-1a29a1407849,Meeting Room,OneOnOne,Operations,False,False,5f0cc7e6-7ebf-4034-8bef-bc4125dc8a0d,4,laurakim,Thanks! 🙏,False,Neither,,False,,,,Social / acknowledgment
ee26ee6c-caa3-4402-a8ee-ad77eac04a5b,PRODUCTION DOWN — API Gateway Failure,Group,Engineering,True,False,52061c31-7230-4852-be33-fbd2f3dfc14a,0,jameswilson,🚨 PROD IS DOWN. API gateway returning 502s across all endpoints. Started 2 minutes ago.,False,Neither,,True,,,,Incident alert — no task yet. IsImportant due to production outage.
ee26ee6c-caa3-4402-a8ee-ad77eac04a5b,PRODUCTION DOWN — API Gateway Failure,Group,Engineering,True,False,3eca140b-8e24-4cc0-a942-0d064c1f90d6,1,alexkumar,"I see it. PagerDuty alert just fired. @Priya, are you available to help triage?",False,Neither,,True,,,,Availability request during incident
ee26ee6c-caa3-4402-a8ee-ad77eac04a5b,PRODUCTION DOWN — API Gateway Failure,Group,Engineering,True,False,edee62b3-8da6-46af-813b-f6c2a0f81670,2,priyasharma,I'm here. Pulling up the dashboards now.,False,Neither,,False,,,,Availability confirmation — no task
ee26ee6c-caa3-4402-a8ee-ad77eac04a5b,PRODUCTION DOWN — API Gateway Failure,Group,Engineering,True,False,612f95d9-6cfc-4985-9d45-1f8ab4157943,3,jameswilson,Root cause: the latest deploy introduced a memory leak. Pod memory usage hit 100% and OOMKilled. All replicas affected.,False,Neither,,True,,,,Root cause — informational. Important.
ee26ee6c-caa3-4402-a8ee-ad77eac04a5b,PRODUCTION DOWN — API Gateway Failure,Group,Engineering,True,True,150af4b4-eabb-4a91-a789-7cc607fe5a06,4,davidpark,Roll back immediately. We'll investigate after service is restored.,True,RfA,Action Request,True,Unassigned,,directive_no_specific_assignee,CTO directive but doesn't specify who rolls back — Unassigned
ee26ee6c-caa3-4402-a8ee-ad77eac04a5b,PRODUCTION DOWN — API Gateway Failure,Group,Engineering,True,True,b57ef911-2d28-4f6b-ba6c-67433cd7f432,5,jameswilson,Rolling back now. ETA 3 minutes.,False,Neither,,True,,,self_assigned_via_action,Commitment — acting on it
ee26ee6c-caa3-4402-a8ee-ad77eac04a5b,PRODUCTION DOWN — API Gateway Failure,Group,Engineering,True,False,9346d990-04bd-4fbb-b25f-0926a6b0305b,6,alexkumar,"@Nina, can you start the incident timeline doc? We'll need it for the postmortem.",False,Neither,,True,,,,Explicit delegation during incident
ee26ee6c-caa3-4402-a8ee-ad77eac04a5b,PRODUCTION DOWN — API Gateway Failure,Group,Engineering,True,False,e24ce398-77ab-4a7d-bb34-4a5ed1561237,7,ninacosta,On it. I'll track everything in the Confluence incident page.,False,Neither,,False,,,,Acknowledgment + commitment
ee26ee6c-caa3-4402-a8ee-ad77eac04a5b,PRODUCTION DOWN — API Gateway Failure,Group,Engineering,True,False,6acfe4aa-9c06-42a8-9687-0b53175c03bf,8,jameswilson,Rollback complete. Services recovering. Health checks passing on 4 of 6 pods.,False,Neither,,True,,,,Status update — informational. Important (ongoing incident).
ee26ee6c-caa3-4402-a8ee-ad77eac04a5b,PRODUCTION DOWN — API Gateway Failure,Group,Engineering,True,False,6d965c90-9fb7-4be3-ba09-835674811d8e,9,jameswilson,All 6 pods healthy. API gateway responding normally. Incident over.,False,Neither,,True,,,,Resolution — informational. Still Important context.
ee26ee6c-caa3-4402-a8ee-ad77eac04a5b,PRODUCTION DOWN — API Gateway Failure,Group,Engineering,True,True,0bb4e3e3-e252-4504-8b6d-7eb834bd2ff2,10,davidpark,"Good work on the fast recovery. @Alex, I want a postmortem doc by tomorrow with: root cause, timeline, and preventive measures. Include a section on why our canary deployment didn't catch this.",True,RfA,Delegation,True,Explicit,alexkumar,,Postmortem delegation — Important
ee26ee6c-caa3-4402-a8ee-ad77eac04a5b,PRODUCTION DOWN — API Gateway Failure,Group,Engineering,True,True,e7ff1885-8bcf-4c4e-9a68-b40115026ea9,11,alexkumar,"Will have it ready by noon tomorrow. @Priya, @James — I'll need your input on the technical timeline.",True,RfA,Action Request,True,Explicit,priyasharma|jameswilson,,Multi-assignee input request
ee26ee6c-caa3-4402-a8ee-ad77eac04a5b,PRODUCTION DOWN — API Gateway Failure,Group,Engineering,True,False,fa2ca236-bd0b-4943-a92e-52c43c897d81,12,priyasharma,I'll write up what I found in the logs.,False,Neither,,False,,,,Acknowledgment + commitment
ee26ee6c-caa3-4402-a8ee-ad77eac04a5b,PRODUCTION DOWN — API Gateway Failure,Group,Engineering,True,False,3260d521-f3de-44ed-8099-13d0e7bd51e7,13,jameswilson,Same. I'll document the deploy and rollback timeline.,False,Neither,,False,,,,Acknowledgment + commitment
6673b4ac-d36b-43d0-bfae-53101f5f6573,Blog Post Review & Approval,OneOnOne,Marketing,True,False,38f0591c-7c9a-4f27-88c1-f48d8ccf521b,0,laurakim,"Chris, I just read the Analytics Pro launch blog post draft. Nice work but I have several rounds of feedback.",False,Neither,,False,,,,Informational — praise + heads-up
6673b4ac-d36b-43d0-bfae-53101f5f6573,Blog Post Review & Approval,OneOnOne,Marketing,True,True,fed7e7b9-2741-469c-833a-d5514a4097e5,1,laurakim,First — can you rewrite the opening paragraph? It buries the lead. I want the customer ROI stat front and center.,True,RfA,Action Request,False,Implicit,chrisevans,,Specific editing request
6673b4ac-d36b-43d0-bfae-53101f5f6573,Blog Post Review & Approval,OneOnOne,Marketing,True,True,54dd44c4-7286-48f5-b0f7-45e475a27ad6,2,chrisevans,Makes sense. The 43% efficiency gain stat?,True,RfK,Question,False,Implicit,laurakim,,Clarifying question
6673b4ac-d36b-43d0-bfae-53101f5f6573,Blog Post Review & Approval,OneOnOne,Marketing,True,True,2b80a3b4-e360-4811-961d-ad05a9a79e20,3,laurakim,"Yes, that one. Second — the technical section is too jargon-heavy for our audience. Simplify it. Third — add a CTA at the end directing to the product page.",True,RfA,Action Request,False,Implicit,chrisevans,,Multiple action items in one message — still one task conceptually
6673b4ac-d36b-43d0-bfae-53101f5f6573,Blog Post Review & Approval,OneOnOne,Marketing,True,False,3b850077-4a0e-480c-a2cf-aa8624c86204,4,chrisevans,I'll rework all three and have a revised draft to you by tomorrow morning.,False,Neither,,False,,,,Acknowledgment + commitment
6673b4ac-d36b-43d0-bfae-53101f5f6573,Blog Post Review & Approval,OneOnOne,Marketing,True,False,0275bd06-16dd-4294-b872-ffc76b4dab05,5,laurakim,"Great. I need to give final approval before it goes live on Tuesday, so tomorrow is the latest I can review.",False,Neither,,True,,,,Deadline context — informational. Important due to launch-gating.
6673b4ac-d36b-43d0-bfae-53101f5f6573,Blog Post Review & Approval,OneOnOne,Marketing,True,True,8d032fea-04a9-4f5f-87f4-d817fedef7ca,6,chrisevans,Understood. I'll make sure it's in your inbox by 9 AM.,False,Neither,,False,,,,Acknowledgment + commitment
6673b4ac-d36b-43d0-bfae-53101f5f6573,Blog Post Review & Approval,OneOnOne,Marketing,True,True,043cc5fa-f770-48a0-b2bf-2f7a9951acb0,7,laurakim,Also — can you check if the featured image meets our new brand guidelines? Sarah's been particular about visual consistency lately.,True,RfA,Review / Approval,False,Implicit,chrisevans,,Review request — brand compliance check
6673b4ac-d36b-43d0-bfae-53101f5f6573,Blog Post Review & Approval,OneOnOne,Marketing,True,False,db243e57-acc0-4e74-a757-9dba0d290979,8,chrisevans,Will verify against the style guide.,False,Neither,,False,,,,Acknowledgment
0a1132fe-20ae-4dd3-ae49-f4e11f07be9b,Vendor Selection for Analytics Platform,Group,Engineering,True,True,852eccee-d4a7-47e8-a301-73e8c1047835,0,davidpark,"@Alex — I need you to evaluate DataStream and CloudMetrics as analytics vendors. @Rachel and @Kevin — FYI, this will impact the Q3 budget. @Amanda — we'll need you to review vendor contracts once we shortlist.",True,RfA,Delegation,False,Explicit,alexkumar,multi_mention_cc_vs_targeted,Only Alex has the primary task. Rachel/Kevin are CC for awareness. Amanda has a future conditional task.
0a1132fe-20ae-4dd3-ae49-f4e11f07be9b,Vendor Selection for Analytics Platform,Group,Engineering,True,False,512df6b7-ef3a-4939-bb43-70e59c4e8b62,1,alexkumar,"I'll start with technical evaluations this week. @David, any specific criteria beyond the ones in the RFP?",False,Neither,,False,,,,Clarifying question via @mention
0a1132fe-20ae-4dd3-ae49-f4e11f07be9b,Vendor Selection for Analytics Platform,Group,Engineering,True,False,1f1251ed-84fd-4463-8c52-2916c39564ef,2,davidpark,"Focus on: (1) real-time streaming support, (2) cost per query at our scale, (3) SOC 2 compliance. Those are the non-negotiables.",False,Neither,,False,,,,Informational — criteria
0a1132fe-20ae-4dd3-ae49-f4e11f07be9b,Vendor Selection for Analytics Platform,Group,Engineering,True,False,b3ff5608-e82b-4221-9ade-ae0bdc7b8823,3,kevinzhang,For budget context — we have $200K allocated for analytics tooling in Q3. The current Tableau license is $85K of that.,False,Neither,,False,,,,"Informational — budget context (Kevin is CC'd, providing input)"
0a1132fe-20ae-4dd3-ae49-f4e11f07be9b,Vendor Selection for Analytics Platform,Group,Engineering,True,False,b97b5d1b-7f9d-415f-b4e4-f47b663d440b,4,racheltorres,"If the new vendor costs more than the Tableau allocation, we'll need a budget amendment. Just flagging now so there are no surprises.",False,Neither,,False,,,flag_without_task,"Risk flag — informational. No task, just awareness."
0a1132fe-20ae-4dd3-ae49-f4e11f07be9b,Vendor Selection for Analytics Platform,Group,Engineering,True,True,fa2dbfe3-eb33-4108-9af2-3949a944b5e8,5,alexkumar,Noted. I'll include a cost comparison in my evaluation. Aiming to have recommendations ready in two weeks.,False,Neither,,False,,,,Acknowledgment + self-commitment
0a1132fe-20ae-4dd3-ae49-f4e11f07be9b,Vendor Selection for Analytics Platform,Group,Engineering,True,True,0c607f47-2042-4b88-9e84-7cc0e236f01f,6,amandafoster,"When you're ready for contract review, give me at least 5 business days. These vendor agreements tend to be complex.",False,Neither,,False,,,conditional_future_task,"Conditional future task — 'when you're ready'. Not a current task, just setting expectations."
0a1132fe-20ae-4dd3-ae49-f4e11f07be9b,Vendor Selection for Analytics Platform,Group,Engineering,True,False,9ebfb9d4-16a0-41c8-b5e0-b8db44c76ff4,7,davidpark,"Great. Let's reconvene in two weeks. @Alex, set up the review meeting.",False,Neither,,False,,,,Scheduling action delegation
92143950-2003-4688-bf60-9d95648a6efd,Sprint 47 Retrospective,Meeting,Engineering,True,False,f32b98d0-eb54-443d-85e9-f9937e49f54c,0,alexkumar,"OK team, let's do our retro. What went well this sprint?",False,Neither,,False,,,,Facilitation — no task
92143950-2003-4688-bf60-9d95648a6efd,Sprint 47 Retrospective,Meeting,Engineering,True,False,4b967862-6208-4db6-8e93-8df2b377a213,1,priyasharma,The Analytics Pro feature shipped on time. Good collaboration between frontend and backend.,False,Neither,,False,,,,Positive feedback — informational
92143950-2003-4688-bf60-9d95648a6efd,Sprint 47 Retrospective,Meeting,Engineering,True,False,3eed7564-29cf-4c85-afc8-5b1cc3ec3418,2,jameswilson,The new CI pipeline improvements reduced build times by 40%. Big win.,False,Neither,,False,,,,Positive feedback — informational
92143950-2003-4688-bf60-9d95648a6efd,Sprint 47 Retrospective,Meeting,Engineering,True,False,5c8c3fb9-6d77-4ce4-ac5d-98069dfcb61a,3,ninacosta,Test coverage went from 72% to 81%. The team actually wrote tests this sprint! 😄,False,Neither,,False,,,,Positive feedback — informational
92143950-2003-4688-bf60-9d95648a6efd,Sprint 47 Retrospective,Meeting,Engineering,True,False,3c2572ed-833d-4502-8ab1-c58293ebbd97,4,alexkumar,Great. Now — what didn't go well?,False,Neither,,False,,,,Facilitation — no task
92143950-2003-4688-bf60-9d95648a6efd,Sprint 47 Retrospective,Meeting,Engineering,True,False,71460661-6e5d-4e42-bd91-3315494c7987,5,priyasharma,The last-minute scope change from product. We got a new requirement 2 days before the sprint ended. That's not sustainable.,False,Neither,,True,,,complaint_not_task,Complaint/feedback — not a task. Important because it's a process issue affecting productivity.
92143950-2003-4688-bf60-9d95648a6efd,Sprint 47 Retrospective,Meeting,Engineering,True,True,6fe42dde-e0e9-4771-8c44-9f73660369a5,6,jameswilson,The staging environment was flaky all sprint. Cost us probably 2 days of lost productivity across the team.,False,Neither,,True,,,,Issue flagging — informational. Important due to productivity impact.
92143950-2003-4688-bf60-9d95648a6efd,Sprint 47 Retrospective,Meeting,Engineering,True,True,d734a75a-a062-47d2-80ac-0b27ca361437,7,alexkumar,"Both valid. Let's turn these into action items. For the scope change issue — @Priya, can you document the impact and I'll take it to the next product-eng sync?",True,RfA,Action Request,False,Explicit,priyasharma,,Action item from retro — explicit delegation
92143950-2003-4688-bf60-9d95648a6efd,Sprint 47 Retrospective,Meeting,Engineering,True,True,c19bc23c-ffbf-47ee-aa6d-2d87f14ccfd3,8,priyasharma,Sure. I'll write up a brief with the timeline impact.,False,Neither,,False,,,,Acknowledgment
92143950-2003-4688-bf60-9d95648a6efd,Sprint 47 Retrospective,Meeting,Engineering,True,True,e3f0802c-c605-438f-b28b-c51199dc8f7f,9,alexkumar,"@James — for the staging stability, can you create a proposal for dedicated staging infrastructure? Include cost estimates so I can make the budget case.",True,RfA,Delegation,False,Explicit,jameswilson,,Delegation with @mention — retro action item
92143950-2003-4688-bf60-9d95648a6efd,Sprint 47 Retrospective,Meeting,Engineering,True,False,e6c92c91-0d82-403b-b863-cb9a1cc2c4b8,10,jameswilson,I actually started drafting this last week. I'll finalize it by end of sprint.,False,Neither,,False,,,,Acknowledgment + already in progress
92143950-2003-4688-bf60-9d95648a6efd,Sprint 47 Retrospective,Meeting,Engineering,True,True,3a6bdb9b-2195-442a-885b-b336ebbe2e63,11,ninacosta,Can we also add a rule that no new requirements can be added in the last 3 days of a sprint?,True,RfK,Decision Request,False,Unassigned,,process_change_request,Process change request — decision needed from leadership
92143950-2003-4688-bf60-9d95648a6efd,Sprint 47 Retrospective,Meeting,Engineering,True,True,4df0fbcc-e8eb-49e7-8c52-10634ac44f18,12,alexkumar,I love that idea. Let me propose it as a team agreement. I'll bring it to the next standup for a vote.,False,Neither,,False,,,self_assigned_commitment,Commitment — will propose process change
92143950-2003-4688-bf60-9d95648a6efd,Sprint 47 Retrospective,Meeting,Engineering,True,True,c61f99bc-66b0-4b0c-ac5b-45b85d8d82b7,13,priyasharma,Best retro we've had in a while. 👍,False,Neither,,False,,,,Social — positive
962405ab-83e3-42a3-87d5-6e0926eeb8f6,Quick Legal Questions,OneOnOne,Legal,True,True,bc76baa4-d423-451a-bf16-ef67c0cb0ec2,0,davidpark,"Amanda, quick question — can we use customer logos on our website without explicit written permission?",True,RfK,Question,False,Implicit,amandafoster,,Legal knowledge question
962405ab-83e3-42a3-87d5-6e0926eeb8f6,Quick Legal Questions,OneOnOne,Legal,True,True,84ae5905-4a4a-404a-befc-3d1a21daf2ae,1,amandafoster,"No. We need a written logo usage agreement or a clause in the master agreement permitting it. Some of our contracts have it, some don't.",False,Neither,,False,,,,Informational — legal answer
962405ab-83e3-42a3-87d5-6e0926eeb8f6,Quick Legal Questions,OneOnOne,Legal,True,True,238ea477-fc7b-4147-9c82-faad39efda75,2,davidpark,Can you check which of our top 10 customers have the clause and which need a separate agreement?,True,RfA,Action Request,False,Implicit,amandafoster,,Action request — contract review
962405ab-83e3-42a3-87d5-6e0926eeb8f6,Quick Legal Questions,OneOnOne,Legal,True,True,cfbbe37e-a48e-4aaf-b940-b2a26bd7a1c0,3,amandafoster,I'll pull the contracts and let you know by end of week.,False,Neither,,False,,,,Acknowledgment + commitment
962405ab-83e3-42a3-87d5-6e0926eeb8f6,Quick Legal Questions,OneOnOne,Legal,True,True,86fc71b7-d7a8-4778-b36c-cacaed9fd5c2,4,davidpark,Thanks. One more — do we need to update our privacy policy before launching in the EU?,True,RfK,Question,True,Implicit,amandafoster,,Legal question — Important (GDPR/regulatory)
962405ab-83e3-42a3-87d5-6e0926eeb8f6,Quick Legal Questions,OneOnOne,Legal,True,False,5f5a324e-77a0-451a-893e-dd83a8c3fa05,5,amandafoster,"Yes, absolutely. GDPR requires specific disclosures. I'll send you the list of required changes.",False,Neither,,True,,,self_assigned_commitment,Commitment — will send required changes list. Important.
962405ab-83e3-42a3-87d5-6e0926eeb8f6,Quick Legal Questions,OneOnOne,Legal,True,False,5a798c75-e875-42b5-9674-6988bd3c087b,6,davidpark,Perfect. Appreciate the quick turnaround on these.,False,Neither,,False,,,,Social / appreciation
ff2c6731-73ab-4518-8b30-ccc74eceff32,Design Review Feedback,Group,Marketing,True,True,47351704-5cfb-4c51-8753-d8e41ae015ca,0,laurakim,Just shared the new landing page mockups in the design channel. Everyone please review and leave feedback by tomorrow.,True,RfA,Review / Approval,False,Broadcast,,,Broadcast review request with deadline
ff2c6731-73ab-4518-8b30-ccc74eceff32,Design Review Feedback,Group,Marketing,True,False,858a40c6-3a69-4f00-9279-f3c1e22ec314,1,chrisevans,Looks great! The hero section is much better than the last version.,False,Neither,,False,,,,Positive feedback — not a task
ff2c6731-73ab-4518-8b30-ccc74eceff32,Design Review Feedback,Group,Marketing,True,True,be072c2a-1bc0-4acc-8dc2-76239221f859,2,alexkumar,The performance metrics section is confusing. Can we restructure it to lead with the business impact numbers?,True,RfA,Action Request,False,Implicit,laurakim,feedback_as_request,Feedback framed as a question/suggestion but is really a request for change
ff2c6731-73ab-4518-8b30-ccc74eceff32,Design Review Feedback,Group,Marketing,True,True,933be95f-cfdd-4a6e-9685-07599c043ade,3,sofiarodriguez,"From a sales perspective, we need the pricing to be more prominent. Prospects always ask about pricing first.",True,RfA,Action Request,False,Implicit,laurakim,,Feedback with implicit request — 'we need' directed at design owner
ff2c6731-73ab-4518-8b30-ccc74eceff32,Design Review Feedback,Group,Marketing,True,True,77401378-d3af-4fef-a4c3-535b65a90f98,4,laurakim,"Good feedback all around. @Chris, can you mock up the restructured metrics section? And I'll work on making pricing more visible.",True,RfA,Delegation,False,Explicit,chrisevans,,Explicit delegation + self-assignment
